dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1672531200,2023-01-01 00:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,9.47,2300.0,5.83,7.07,7.4,10.05,1023,,,78,4.63,170,,,,,,75,721,Haze,haze,50n
1672534800,2023-01-01 01:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,9.75,3800.0,6.1,6.03,7.17,13.82,1023,,,78,9.3,200,13.4,,,,,75,701,Mist,mist,50n
1672538400,2023-01-01 02:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,9.86,6000.0,6.39,6.29,7.1,13.22,1023,,,79,8.8,200,14.9,,,,,40,802,Clouds,scattered clouds,03n
1672542000,2023-01-01 03:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,9.5,5000.0,6.04,7.58,7.17,11.58,1023,,,79,3.6,160,8.2,,,,,20,801,Clouds,few clouds,02n
1672545600,2023-01-01 04:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,9.05,7000.0,5.79,6.35,6.79,10.12,1023,,,80,5.14,170,,,,,,75,803,Clouds,broken clouds,04n
1672549200,2023-01-01 05:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,12.23,9999.0,6.72,11.31,9.17,14.05,1023,,,69,8.2,200,13.9,,,,,75,803,Clouds,broken clouds,04n
1672552800,2023-01-01 06:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,13.78,9999.0,7.1,12.88,9.38,15.23,1023,,,64,9.8,200,15.4,,,,,75,803,Clouds,broken clouds,04n
1672556400,2023-01-01 07:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,12.28,9999.0,6.97,11.39,8.38,13.28,1023,,,70,9.8,200,13.9,,,,,20,801,Clouds,few clouds,02n
1672560000,2023-01-01 08:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,11.62,9999.0,6.34,10.67,7.34,14.05,1024,,,70,8.8,200,13.9,,,,,0,800,Clear,sky is clear,01d
1672563600,2023-01-01 09:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,12.15,9999.0,6.64,11.22,9.98,14.05,1024,,,69,9.8,200,15.4,,,,,0,800,Clear,sky is clear,01d
1672567200,2023-01-01 10:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,13.92,9999.0,7.0,13.01,11.79,15.08,1024,,,63,8.2,210,12.4,,,,,0,800,Clear,sky is clear,01d
1672570800,2023-01-01 11:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,15.11,9999.0,7.17,14.22,12.9,16.05,1024,,,59,8.2,190,12.9,,,,,0,800,Clear,sky is clear,01d
1672574400,2023-01-01 12:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,15.5,9999.0,7.53,14.65,14.01,16.05,1023,,,59,7.7,180,15.4,,,,,0,800,Clear,sky is clear,01d
1672578000,2023-01-01 13:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,16.34,9999.0,7.02,15.44,14.69,17.23,1022,,,54,7.2,180,11.3,,,,,0,800,Clear,sky is clear,01d
1672581600,2023-01-01 14:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,16.2,9999.0,7.68,15.36,14.08,17.23,1022,,,57,6.2,190,11.3,,,,,20,801,Clouds,few clouds,02d
1672585200,2023-01-01 15:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,15.2,9999.0,7.5,14.34,12.47,16.05,1022,,,60,5.1,200,11.3,,,,,0,800,Clear,sky is clear,01d
1672588800,2023-01-01 16:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,12.19,9999.0,7.09,11.32,11.18,13.05,1022,,,71,1.5,190,2.6,,,,,0,800,Clear,sky is clear,01n
1672592400,2023-01-01 17:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,10.04,9999.0,6.75,9.19,8.48,11.36,1022,,,80,2.1,130,3.6,,,,,0,800,Clear,sky is clear,01n
1672596000,2023-01-01 18:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,9.8,9999.0,6.7,8.88,8.38,11.44,1022,,,81,2.1,150,0.0,,,,,0,800,Clear,sky is clear,01n
1672599600,2023-01-01 19:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,8.83,9999.0,6.28,7.31,7.17,10.79,1022,,,84,2.68,215,3.13,,,,,0,800,Clear,sky is clear,01n
1672603200,2023-01-01 20:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,8.63,9999.0,6.42,7.13,6.38,10.79,1021,,,86,2.6,130,3.6,,,,,0,800,Clear,sky is clear,01n
1672606800,2023-01-01 21:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,7.65,9999.0,5.95,6.92,5.98,10.6,1021,,,89,1.54,130,,,,,,0,800,Clear,sky is clear,01n
1672610400,2023-01-01 22:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,7.43,8000.0,5.74,6.14,4.88,10.12,1021,,,89,2.06,170,,,,,,0,800,Clear,sky is clear,01n
1672614000,2023-01-01 23:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,7.16,7000.0,5.31,6.41,4.05,9.94,1021,,,88,1.5,350,2.6,,,,,0,800,Clear,sky is clear,01n
1672617600,2023-01-02 00:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,6.09,1400.0,4.73,6.09,4.05,9.69,1021,,,91,1.03,110,,,,,,0,800,Clear,sky is clear,01n
1672621200,2023-01-02 01:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,5.49,8000.0,4.45,3.4,3.17,9.25,1021,,,93,2.6,130,3.1,,,,,0,800,Clear,sky is clear,01n
1672624800,2023-01-02 02:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,4.84,9999.0,4.11,2.63,3.58,8.28,1021,,,95,2.6,140,3.6,,,,,0,800,Clear,sky is clear,01n
1672628400,2023-01-02 03:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,4.28,9999.0,3.7,0.9,2.78,8.78,1020,,,96,4.12,160,,,,,,20,801,Clouds,few clouds,02n
1672632000,2023-01-02 04:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,4.92,9999.0,3.88,2.34,3.79,9.18,1020,,,93,3.1,160,4.6,,,,,40,802,Clouds,scattered clouds,03n
1672635600,2023-01-02 05:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,4.26,9999.0,3.68,4.26,2.02,8.78,1020,,,96,1.0,50,3.6,,,,,75,803,Clouds,broken clouds,04n
1672639200,2023-01-02 06:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,4.35,9999.0,3.77,4.35,3.05,9.08,1020,,,96,0.51,0,,,,,,75,803,Clouds,broken clouds,04n
1672642800,2023-01-02 07:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,4.52,9999.0,3.49,3.4,2.72,8.78,1020,,,93,1.5,160,2.1,,,,,20,801,Clouds,few clouds,02n
1672646400,2023-01-02 08:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,5.31,9999.0,4.12,1.92,3.17,9.49,1021,,,92,4.6,150,5.1,,,,,20,801,Clouds,few clouds,02d
1672650000,2023-01-02 09:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,8.7,9999.0,5.45,7.59,5.05,11.35,1021,,,80,2.1,130,5.1,,,,,20,801,Clouds,few clouds,02d
1672653600,2023-01-02 10:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,10.03,10000.0,6.0,9.07,7.05,12.46,1022,,,76,8.2,210,12.4,,,,,0,800,Clear,sky is clear,01d
1672657200,2023-01-02 11:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,12.31,10000.0,5.48,11.24,9.05,13.57,1022,,,63,6.2,220,11.8,,,,,0,800,Clear,sky is clear,01d
1672660800,2023-01-02 12:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,13.05,10000.0,4.99,11.93,11.05,14.28,1022,,,58,5.36,227,7.15,,,,,20,801,Clouds,few clouds,02d
1672664400,2023-01-02 13:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,14.06,9999.0,4.9,12.93,12.89,14.68,1022,,,54,6.7,220,12.4,,,,,0,800,Clear,sky is clear,01d
1672668000,2023-01-02 14:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,13.92,9999.0,4.24,12.73,12.9,14.62,1023,,,52,6.7,210,10.8,,,,,20,801,Clouds,few clouds,02d
1672671600,2023-01-02 15:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,13.38,9999.0,4.01,12.16,11.48,14.23,1024,,,53,5.7,230,12.4,,,,,75,803,Clouds,broken clouds,04d
1672675200,2023-01-02 16:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,12.63,9999.0,4.34,11.44,11.18,13.23,1025,,,57,4.1,270,8.2,,,,,75,500,Rain,light rain,10n
1672678800,2023-01-02 17:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,11.85,9999.0,5.27,10.76,10.92,12.28,1025,,,64,4.6,240,8.2,0.13,,,,100,500,Rain,light rain,10n
1672682400,2023-01-02 18:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,12.23,9999.0,6.07,11.23,11.09,12.74,1026,,,66,6.71,239,9.39,0.26,,,,75,500,Rain,light rain,10n
1672686000,2023-01-02 19:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,11.72,9999.0,6.23,10.75,9.9,12.23,1027,,,69,5.81,242,9.39,0.41,,,,100,500,Rain,light rain,10n
1672689600,2023-01-02 20:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,10.88,9999.0,7.01,10.03,9.81,11.9,1028,,,77,5.81,257,6.26,0.2,,,,100,500,Rain,light rain,10n
1672693200,2023-01-02 21:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,10.03,9999.0,7.63,9.31,9.05,11.18,1028,,,85,3.6,280,10.8,0.28,,,,100,520,Rain,light intensity shower rain,09n
1672696800,2023-01-02 22:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,9.53,9999.0,7.81,7.42,8.58,10.68,1029,,,89,4.02,218,5.36,0.63,,,,75,520,Rain,light intensity shower rain,09n
1672700400,2023-01-02 23:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,9.02,9999.0,7.31,8.49,8.05,10.12,1029,,,89,1.54,310,,0.51,,,,75,500,Rain,light rain,10n
1672704000,2023-01-03 00:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,8.64,9999.0,7.09,5.62,7.72,9.56,1029,,,90,5.7,280,10.8,0.6,,,,75,500,Rain,light rain,10n
1672707600,2023-01-03 01:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,8.37,9999.0,6.83,5.95,7.42,9.01,1030,,,90,4.1,260,8.8,0.84,,,,100,500,Rain,light rain,10n
1672711200,2023-01-03 02:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,7.85,9999.0,6.79,5.57,6.98,8.78,1029,,,93,3.6,230,5.7,0.34,,,,100,500,Rain,light rain,10n
1672714800,2023-01-03 03:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,7.78,9999.0,6.56,6.12,6.72,8.75,1030,,,92,2.6,260,8.8,0.24,,,,75,300,Drizzle,light intensity drizzle,09n
1672718400,2023-01-03 04:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,7.48,9999.0,6.58,5.76,6.78,8.45,1029,,,94,2.6,230,5.1,0.38,,,,100,520,Rain,light intensity shower rain,09n
1672722000,2023-01-03 05:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,7.4,9999.0,6.19,4.76,6.52,8.2,1030,,,92,4.1,290,5.1,0.29,,,,100,500,Rain,light rain,10n
1672725600,2023-01-03 06:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,7.33,9999.0,6.27,4.67,6.92,7.9,1030,,,93,4.1,300,8.8,0.9,,,,75,500,Rain,light rain,10n
1672729200,2023-01-03 07:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,7.31,8000.0,6.25,4.4,6.88,7.9,1030,,,93,4.6,310,5.1,0.63,,,,40,500,Rain,light rain,10n
1672732800,2023-01-03 08:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,7.22,8000.0,6.17,5.45,6.36,7.73,1031,,,93,2.6,340,5.1,0.31,,,,75,500,Rain,light rain,10d
1672736400,2023-01-03 09:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,7.45,9000.0,6.39,6.74,6.36,8.29,1031,,,93,1.5,340,5.1,0.21,,,,100,500,Rain,light rain,10d
1672740000,2023-01-03 10:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,7.8,9999.0,6.74,6.14,6.79,8.29,1032,,,93,2.6,320,4.1,0.46,,,,75,500,Rain,light rain,10d
1672743600,2023-01-03 11:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,7.93,9999.0,6.71,7.93,6.92,8.38,1032,,,92,1.03,0,,0.39,,,,75,500,Rain,light rain,10d
1672747200,2023-01-03 12:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,7.92,9999.0,6.86,7.92,7.34,8.23,1032,,,93,1.03,0,,0.48,,,,100,500,Rain,light rain,10d
1672750800,2023-01-03 13:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,8.14,9999.0,6.76,7.48,7.34,8.84,1031,,,91,1.54,0,,0.29,,,,100,500,Rain,light rain,10d
1672754400,2023-01-03 14:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,8.23,9999.0,6.69,8.23,7.47,8.84,1031,,,90,0.89,248,2.24,0.1,,,,100,500,Rain,light rain,10d
1672758000,2023-01-03 15:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,8.03,9999.0,6.81,7.36,7.39,8.45,1032,,,92,1.54,180,,,,,,100,520,Rain,light intensity shower rain,09d
1672761600,2023-01-03 16:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,7.95,9999.0,6.57,5.99,7.18,8.45,1032,,,91,3.1,280,4.6,,,,,100,804,Clouds,overcast clouds,04n
1672765200,2023-01-03 17:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,7.75,8000.0,6.53,6.48,6.88,8.29,1032,,,92,2.1,210,4.6,,,,,100,804,Clouds,overcast clouds,04n
1672768800,2023-01-03 18:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,7.25,6000.0,6.2,5.49,6.08,7.9,1032,,,93,2.6,230,4.6,,,,,75,701,Mist,mist,50n
1672772400,2023-01-03 19:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,6.78,4400.0,5.88,5.22,5.79,7.64,1032,,,94,2.24,225,2.68,0.25,,,,75,701,Mist,mist,50n
1672776000,2023-01-03 20:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,6.56,3300.0,5.82,4.67,5.8,7.34,1033,,,95,2.6,220,3.6,,,,,75,701,Mist,mist,50n
1672779600,2023-01-03 21:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,6.55,750.0,5.81,4.3,5.8,7.18,1032,,,95,3.1,200,4.1,,,,,75,701,Mist,mist,50n
1672783200,2023-01-03 22:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,6.3,2300.0,5.56,4.0,4.98,7.18,1033,,,95,3.1,190,4.1,,,,,100,701,Mist,mist,50n
1672786800,2023-01-03 23:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,5.85,500.0,4.96,3.14,4.81,6.62,1033,,,94,3.6,190,4.6,,,,,75,741,Fog,fog,50n
1672790400,2023-01-04 00:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,5.73,550.0,4.99,2.99,4.81,6.53,1033,,,95,3.6,220,5.7,,,,,100,741,Fog,fog,50n
1672794000,2023-01-04 01:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,5.74,450.0,5.0,2.45,5.12,6.23,1032,,,95,4.6,200,6.7,,,,,100,741,Fog,fog,50n
1672797600,2023-01-04 02:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,5.74,450.0,5.15,1.96,5.17,6.36,1033,,,96,5.7,200,9.8,,,,,100,741,Fog,fog,50n
1672801200,2023-01-04 03:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,5.78,1400.0,5.19,2.27,5.12,6.36,1032,,,96,5.1,200,9.8,,,,,100,741,Fog,fog,50n
1672804800,2023-01-04 04:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,5.5,1100.0,4.61,1.45,4.49,6.36,1032,,,94,6.2,200,9.3,,,,,75,741,Fog,fog,50n
1672808400,2023-01-04 05:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,5.12,700.0,4.54,0.6,4.17,5.97,1032,,,96,7.2,200,11.3,,,,,20,701,Mist,mist,50n
1672812000,2023-01-04 06:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,5.23,350.0,4.5,0.57,4.17,5.79,1032,,,95,7.7,200,11.3,,,,,100,741,Fog,fog,50n
1672815600,2023-01-04 07:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,5.22,400.0,4.49,0.4,3.9,5.78,1032,,,95,8.2,200,12.9,,,,,100,741,Fog,fog,50n
1672819200,2023-01-04 08:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,5.9,8000.0,4.86,1.44,4.56,6.42,1032,,,93,7.7,210,11.8,,,,,40,802,Clouds,scattered clouds,03d
1672822800,2023-01-04 09:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,6.73,10000.0,5.52,2.06,5.69,7.28,1032,,,92,9.3,210,13.4,0.25,,,,75,701,Mist,mist,50d
1672826400,2023-01-04 10:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,6.95,9999.0,5.74,2.48,6.09,7.73,1032,,,92,8.8,210,13.4,,,,,75,803,Clouds,broken clouds,04d
1672830000,2023-01-04 11:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,7.61,9999.0,5.59,5.58,6.79,8.23,1031,,,87,3.1,220,5.7,,,,,100,310,Drizzle,light intensity drizzle rain,09d
1672833600,2023-01-04 12:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,8.04,9999.0,5.5,5.8,7.27,8.54,1031,,,84,3.6,220,6.7,,,,,100,804,Clouds,overcast clouds,04d
1672837200,2023-01-04 13:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,8.58,9999.0,5.33,5.55,7.27,9.24,1030,,,80,5.7,220,10.3,,,,,100,804,Clouds,overcast clouds,04d
1672840800,2023-01-04 14:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,8.75,9999.0,4.95,5.76,7.78,9.44,1029,,,77,5.7,230,11.8,,,,,100,804,Clouds,overcast clouds,04d
1672844400,2023-01-04 15:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,9.08,9999.0,4.7,6.82,7.83,9.95,1029,,,74,4.12,230,,,,,,100,804,Clouds,overcast clouds,04d
1672848000,2023-01-04 16:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,9.18,9999.0,4.4,6.53,8.58,9.88,1029,,,72,5.1,240,9.3,,,,,100,804,Clouds,overcast clouds,04n
1672851600,2023-01-04 17:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,9.49,9999.0,4.3,6.7,8.08,10.24,1029,,,70,5.7,210,12.4,,,,,100,804,Clouds,overcast clouds,04n
1672855200,2023-01-04 18:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,9.65,9999.0,4.45,6.9,8.3,10.44,1028,,,70,5.7,210,12.9,,,,,100,804,Clouds,overcast clouds,04n
1672858800,2023-01-04 19:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,9.44,10000.0,4.45,6.47,8.4,10.34,1028,,,71,6.2,230,11.8,,,,,75,803,Clouds,broken clouds,04n
1672862400,2023-01-04 20:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,10.25,9999.0,5.23,9.18,8.76,11.23,1028,,,71,6.7,230,17.5,,,,,100,804,Clouds,overcast clouds,04n
1672866000,2023-01-04 21:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,10.53,9999.0,5.5,9.49,9.01,11.34,1028,,,71,7.2,250,17.5,,,,,100,804,Clouds,overcast clouds,04n
1672869600,2023-01-04 22:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,10.41,10000.0,6.18,9.46,8.76,11.34,1028,,,75,7.2,240,16.0,0.25,,,,75,500,Rain,light rain,10n
1672873200,2023-01-04 23:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,9.95,10000.0,6.85,5.88,8.19,11.07,1027,,,81,11.3,210,19.0,0.31,,,,75,500,Rain,light rain,10n
1672876800,2023-01-05 00:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,9.8,9999.0,6.88,5.78,8.2,10.51,1027,,,82,10.8,210,20.1,0.25,,,,100,310,Drizzle,light intensity drizzle rain,09n
1672880400,2023-01-05 01:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,9.8,9999.0,6.88,5.88,8.39,10.64,1026,,,82,10.3,210,19.0,0.12,,,,100,500,Rain,light rain,10n
1672884000,2023-01-05 02:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,9.87,9999.0,7.12,6.19,8.39,10.23,1026,,,83,9.3,210,17.0,0.1,,,,100,310,Drizzle,light intensity drizzle rain,09n
1672887600,2023-01-05 03:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,9.66,10000.0,7.6,5.4,8.2,10.44,1026,,,87,11.8,220,19.0,0.41,,,,75,500,Rain,light rain,10n
1672891200,2023-01-05 04:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,9.7,9999.0,7.64,5.55,8.0,10.51,1025,,,87,11.3,210,17.5,0.29,,,,100,520,Rain,light intensity shower rain,09n
1672894800,2023-01-05 05:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,9.57,9999.0,7.85,5.58,8.1,10.23,1025,,,89,10.3,210,18.5,0.35,,,,100,520,Rain,light intensity shower rain,09n
1672898400,2023-01-05 06:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,9.77,9999.0,8.05,6.06,8.2,10.51,1026,,,89,9.3,220,19.0,0.15,,,,100,300,Drizzle,light intensity drizzle,09n
1672902000,2023-01-05 07:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,9.68,9999.0,7.96,5.83,8.59,10.23,1026,,,89,9.8,220,17.0,0.1,,,,75,300,Drizzle,light intensity drizzle,09n
1672905600,2023-01-05 08:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,9.91,9999.0,8.02,6.24,8.6,10.84,1026,,,88,9.3,220,16.0,0.1,,,,75,803,Clouds,broken clouds,04d
1672909200,2023-01-05 09:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,10.26,9999.0,8.19,9.61,8.89,11.23,1027,,,87,8.8,220,17.0,0.1,,,,75,300,Drizzle,light intensity drizzle,09d
1672912800,2023-01-05 10:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,10.7,9999.0,8.11,10.02,9.56,11.62,1028,,,84,5.81,242,9.39,,,,,75,803,Clouds,broken clouds,04d
1672916400,2023-01-05 11:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,11.14,9999.0,8.19,10.45,10.12,11.8,1027,,,82,5.81,224,8.05,,,,,75,803,Clouds,broken clouds,04d
1672920000,2023-01-05 12:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,11.31,9999.0,8.53,10.66,10.43,12.18,1027,,,83,5.1,260,14.4,,,,,100,804,Clouds,overcast clouds,04d
1672923600,2023-01-05 13:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,11.5,9999.0,8.36,10.82,10.25,12.24,1027,,,81,6.2,240,11.8,,,,,75,803,Clouds,broken clouds,04d
1672927200,2023-01-05 14:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,11.42,9999.0,8.28,10.73,10.25,12.34,1027,,,81,4.63,240,,,,,,100,804,Clouds,overcast clouds,04d
1672930800,2023-01-05 15:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,11.48,9999.0,7.97,10.75,10.25,12.23,1027,,,79,4.47,234,4.47,,,,,75,803,Clouds,broken clouds,04d
1672934400,2023-01-05 16:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,11.09,9999.0,7.96,10.37,9.87,11.44,1027,,,81,3.1,240,6.7,,,,,100,804,Clouds,overcast clouds,04n
1672938000,2023-01-05 17:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,10.76,9999.0,8.17,10.08,9.7,11.24,1027,,,84,4.6,250,7.2,,,,,100,804,Clouds,overcast clouds,04n
1672941600,2023-01-05 18:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,10.23,9999.0,8.0,9.55,9.32,10.84,1027,,,86,2.6,220,10.8,,,,,75,803,Clouds,broken clouds,04n
1672945200,2023-01-05 19:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,9.59,9999.0,7.87,7.69,8.76,10.23,1027,,,89,3.6,220,5.1,,,,,75,803,Clouds,broken clouds,04n
1672948800,2023-01-05 20:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,8.62,9999.0,7.07,6.03,8.05,9.59,1027,,,90,4.6,200,5.1,,,,,75,803,Clouds,broken clouds,04n
1672952400,2023-01-05 21:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,7.91,9999.0,6.53,7.22,6.78,9.12,1026,,,91,1.54,140,,,,,,0,741,Fog,fog,50n
1672956000,2023-01-05 22:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,7.11,500.0,6.06,7.11,5.17,8.38,1026,,,93,0.5,170,1.0,,,,,0,741,Fog,fog,50n
1672959600,2023-01-05 23:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,7.1,,5.89,6.34,5.32,8.2,1026,,,92,1.5,120,3.1,,,,,93,804,Clouds,overcast clouds,04n
1672963200,2023-01-06 00:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,6.87,,5.82,6.28,4.02,8.01,1025,,,93,1.34,190,2.24,,,,,93,804,Clouds,overcast clouds,04n
1672966800,2023-01-06 01:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,5.64,550.0,4.6,5.64,3.05,7.46,1025,,,93,1.03,190,,0.25,,,,40,741,Fog,fog,50n
1672970400,2023-01-06 02:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,5.57,600.0,4.68,5.57,3.05,7.09,1025,,,94,1.03,0,,,,,,100,741,Fog,fog,50n
1672974000,2023-01-06 03:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,5.15,500.0,4.42,5.15,3.17,6.92,1025,,,95,1.03,170,,,,,,100,741,Fog,fog,50n
1672977600,2023-01-06 04:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,4.92,250.0,4.48,4.92,3.17,6.53,1025,,,97,1.03,130,,,,,,100,741,Fog,fog,50n
1672981200,2023-01-06 05:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,5.36,300.0,4.62,3.69,4.01,6.53,1025,,,95,2.1,120,2.6,,,,,100,741,Fog,fog,50n
1672984800,2023-01-06 06:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,5.64,350.0,5.05,3.2,4.17,6.53,1026,,,96,3.1,150,4.1,,,,,100,741,Fog,fog,50n
1672988400,2023-01-06 07:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,6.07,3500.0,5.48,3.72,4.23,6.92,1026,,,96,3.1,140,4.1,,,,,100,804,Clouds,overcast clouds,04n
1672992000,2023-01-06 08:00:00 +0000 UTC,3600,Zürich,47.376887,8.541694,6.41,7000.0,5.67,3.06,4.4,7.24,1026,,,95,5.1,210,8.8,,,,,75,803,Clouds,broken clouds,04d
